date,actual,downtime,unidentified,all,forecast
2018-06-29T23:00:00.000Z,195880.76696077700,0,16163.210808224500,212043.97776900200,208316.8760595750
2018-06-30T23:00:00.000Z,197696.9062229770,0,13725.057679065400,211421.96390204300,207598.7666916500
2018-07-01T23:00:00.000Z,203396.28853855000,0,8001.338932787810,211397.62747133800,206899.64473014800
2018-07-02T23:00:00.000Z,205757.98450097100,0,5096.374225620070,210854.35872659100,206218.013568218
2018-07-03T23:00:00.000Z,203968.50013606900,0,11249.156892953900,215217.6570290230,205552.55290757600
2018-07-06T23:00:00.000Z,189782.2571555700,0,21622.41412937230,211404.67128494200,203642.11830346100
2018-07-07T23:00:00.000Z,194172.19390240500,0,15892.927651906200,210065.1215543110,203030.83876153400
2018-07-08T23:00:00.000Z,201750.9594044350,0,8054.324382883460,209805.28378731800,202431.00122213800
2018-07-20T23:00:00.000Z,182798.6110048020,0,37730.98611587530,220529.59712067800,195929.61567385800
2018-08-05T23:00:00.000Z,214248.35935637900,7144.983414627410,12639.801955552400,234033.14472655800,221576.49912951000
2018-08-14T23:00:00.000Z,216571.1019378070,6271.768061913120,5971.918133934580,228814.788133655,225186.81062777600
2018-08-16T23:00:00.000Z,217964.90412354900,17393.922102133600,-5807.840246653260,229550.98597903000,223681.83920956200
2018-11-27T00:00:00.000Z,285075.16005638500,46735.48455392310,-13317.653182126000,318492.9914281820,303669.6846674530
2018-12-15T00:00:00.000Z,299211.94805948700,32044.271336978900,-17323.293727895100,313932.92566857100,300019.9805480340
2019-01-31T00:00:00.000Z,272035.9069278630,34784.5900201981,-24738.60146605190,282081.89548200900,276343.25164204400
2019-02-01T00:00:00.000Z,271774.90036933400,32713.904529867700,-22612.009266577800,281876.7956326240,275230.9002025500
2019-02-06T00:00:00.000Z,264759.4454464890,30246.034185663100,-19387.597373342000,275617.8822588100,269939.8370071170
2019-02-07T00:00:00.000Z,251250.76103331900,30761.171411954500,-4883.43393046462,277128.4985148090,268930.9557839540
2019-02-08T00:00:00.000Z,246720.2200841800,32150.86218933660,-4866.361702532960,274004.7205709830,267937.11817703200
2019-02-09T00:00:00.000Z,253182.35927734500,32583.96852820120,-13177.239484207000,272589.08832134000,266957.7973843320
2019-03-01T00:00:00.000Z,249734.84786104400,21829.48207364150,-6392.602572102240,265171.72736258300,249900.1865693380
2019-03-27T00:00:00.000Z,271203.06994039800,60498.04899485130,-42974.45403433120,288726.664900918,273640.9423214940
2019-03-29T00:00:00.000Z,265252.0311607,60048.323008940200,-37575.02322815180,287725.33094148800,271558.6445481930
2019-03-31T23:00:00.000Z,263370.419784271,64205.72081075790,-43425.16263616270,284150.9779588660,268553.7516270100
2019-04-16T23:00:00.000Z,324630.71876956000,27157.46092305080,-14476.704063214900,337311.47562939600,329956.8829813800
2019-05-08T23:00:00.000Z,305780.5024612780,52326.74000785900,-25671.610347007500,332435.6321221300,312438.1811937500
2019-05-09T23:00:00.000Z,274634.12769700900,49890.57934615230,-7140.621318137120,317384.0857250240,311063.89012087900
2019-05-10T23:00:00.000Z,291404.8785019010,47773.27840236480,-26056.10295343760,313122.0539508280,309714.86821168800
2019-05-11T23:00:00.000Z,305665.2860917070,60569.88269428690,-46480.80048639080,319754.3682996030,308389.9790251110
2019-05-12T23:00:00.000Z,283007.8126200650,60305.02152825290,-21821.512040320000,321491.32210799800,307088.1822259680
2019-05-13T23:00:00.000Z,285506.21070631100,58694.328874935600,-20861.695934087500,323338.8436471590,305808.5212610630
2019-05-14T23:00:00.000Z,280048.765432393,56336.511651338800,-9015.004360733160,327370.2727229990,304550.1130928770
2019-05-15T23:00:00.000Z,297186.48646579300,54980.167400218100,-22766.677369963400,329399.97649604700,303312.1395809630
2019-05-16T23:00:00.000Z,283401.18942846500,51861.83342556130,-770.8214630727800,334492.2013909540,302093.84019407500
2019-05-20T23:00:00.000Z,290939.5876301170,62930.18077113550,-23191.726443807000,330678.04195744500,297403.86582095500
2019-05-21T23:00:00.000Z,269515.45761372800,53723.218871786400,1006.8158029094200,324245.49228842300,296274.156778562
2019-05-22T23:00:00.000Z,254928.8422752340,40881.32471607150,41367.943717206100,337178.1107085120,318373.71970841900
2019-05-23T23:00:00.000Z,275774.2357402640,45381.690378623300,18884.43762836760,340040.36374725500,317986.26604277800
2019-05-24T23:00:00.000Z,276755.92492341700,54950.35314811460,33532.870814724800,365239.14888625600,316700.9994338860
2019-05-25T23:00:00.000Z,294148.0803898810,56135.523280424000,12815.290934334400,363098.89460463900,330194.3119248450
2019-05-26T23:00:00.000Z,296386.7561922120,55693.91861727580,11589.1815815,363669.8563909870,328685.86301578000
2019-05-27T23:00:00.000Z,316847.85404248000,55965.31143625820,5914.336519765670,378727.5019985040,350442.75131773100
2019-05-28T23:00:00.000Z,324153.3006538240,49198.19954524440,9163.860213099120,382515.3604121670,348382.60589516900
2019-05-29T23:00:00.000Z,317256.4663359650,44058.13336668480,3465.1723739503900,364779.7720766010,346379.12835650500
2019-05-30T23:00:00.000Z,338729.2302103690,42987.26845637290,5160.609103825480,386877.1077705680,344428.8777328290
2019-06-02T23:00:00.000Z,336001.74280681800,35589.340341791300,2951.1799913936400,374542.2631400030,342737.32232350700
2019-06-03T23:00:00.000Z,316825.96966200400,41758.88974172650,14833.830368529700,373418.68977226000,340944.74456800800
2019-06-04T23:00:00.000Z,333340.9209650030,38072.92570596780,3919.7555459179700,375333.6022168880,339192.69152701300
2019-06-05T23:00:00.000Z,333543.0456568520,29618.19269746130,6738.70347857635,369899.9418328890,337479.15379625600
2019-06-06T23:00:00.000Z,335123.3264824980,23813.086239822300,4442.634912805690,363379.0476351260,335802.2780632890
2019-06-09T23:00:00.000Z,314112.32430077800,25744.875961862200,13816.742384921600,353673.94264756100,330975.1076758130
2019-06-10T23:00:00.000Z,322205.4033740700,27609.732357490000,4591.4453250902600,354406.58105665000,329428.9468739650
2019-06-11T23:00:00.000Z,315342.0108978680,29137.957257593900,6824.487462919720,351304.4556183820,327912.0254709100
2019-06-12T23:00:00.000Z,318750.10478159700,42966.792675326400,-14094.42104452160,347622.47641240200,326423.1506231240
2019-06-14T23:00:00.000Z,327193.762070094,43117.42334160650,-16815.538923913300,353495.6464877870,330112.9817685740
2019-06-15T23:00:00.000Z,305829.3051926040,44020.085970057000,-8870.556142198970,340978.8350204620,328553.0745703490
2019-06-16T23:00:00.000Z,323671.0236288290,51595.852487633200,-36856.839851617600,338410.03626484400,327133.3265962750
2019-06-17T23:00:00.000Z,306471.27495756300,54158.27054253450,-22912.30238828830,337717.24311180900,325736.9740648730
2019-06-18T23:00:00.000Z,285264.77498921400,45067.5787573409,9122.637386395630,339454.9911329510,329983.5984320800
2019-06-19T23:00:00.000Z,290248.93373584500,43963.80752108640,5235.07030121004,339447.8115581410,328556.76301822100
2019-06-20T23:00:00.000Z,291258.3378800380,45834.18507451030,97.41830210509660,337189.94125665300,327152.53107087900
2019-06-21T23:00:00.000Z,271637.3882414580,37921.69716704000,31634.857243752000,341193.9426522500,325770.16808789600
2019-06-22T23:00:00.000Z,300184.59180536100,38185.30760294500,3760.950350860430,342130.8497591670,324408.9775403190
2019-06-23T23:00:00.000Z,275615.18426998,37671.360208838600,26864.62757256760,340151.17205138600,323068.2981827120
2019-06-24T23:00:00.000Z,279090.45602102800,35366.363539054400,27660.29928304350,342117.11884312600,321747.5016023270
2019-06-25T23:00:00.000Z,274543.8795175100,33630.41615613120,32269.15793088300,340443.4536045240,320445.9899819490
2019-06-26T23:00:00.000Z,292111.13423388000,34403.958205786000,10774.457862913900,337289.55030258000,319163.1940542520
2019-06-29T23:00:00.000Z,308795.40797624500,35037.6452843382,-2508.670066014710,341324.38319456900,315421.7977244170
2019-06-30T23:00:00.000Z,308885.0856092450,34742.41359535720,-1463.4374306936400,342164.06177390800,314208.68046054600
2019-07-01T23:00:00.000Z,310701.77067509700,34632.63423154700,-558.6868172943860,344775.7180893500,313523.4681431030
2019-07-30T23:00:00.000Z,359845.5814935880,9353.386346382290,8612.81510714744,377811.7829471180,370512.99431537600
2019-07-31T23:00:00.000Z,360653.24563219000,4696.106138305690,10297.033032940200,375646.38480343600,368112.51493860700
2019-08-06T23:00:00.000Z,357799.55991203500,13351.732573686200,-101.10826286473600,371050.18422285700,364581.88056332400
2019-08-07T23:00:00.000Z,339295.77389621200,11180.93201424180,18993.80219880680,369470.50810926100,362511.6418082000
2019-08-08T23:00:00.000Z,336919.4189484330,3997.4711158272400,26442.011376234500,367358.90144049500,360501.616443929
2019-08-09T23:00:00.000Z,325130.70257077600,5073.865454160060,34863.20151708790,365067.76954202400,358547.73750847200
2019-08-10T23:00:00.000Z,347395.7629400740,6241.817661431700,8705.495351556500,362343.07595306300,356646.3669788650
2019-08-11T23:00:00.000Z,339061.68182871500,7424.075006931430,14134.35683947380,360620.1136751200,354794.23644586700
2019-08-12T23:00:00.000Z,317999.576963944,7736.055475999330,32556.01174585660,358291.64418580000,352988.39770825900
2019-08-14T23:00:00.000Z,341402.09277189600,7824.390766512680,13412.165639243300,362638.64917765200,356574.9158095160
2019-08-15T23:00:00.000Z,342040.8265170860,7823.011835564420,15539.11917795430,365402.9575306050,355101.007833916
2019-08-16T23:00:00.000Z,347294.16568326100,7821.6415490100300,674.4499355388450,355790.25716781000,353397.90191553100
2019-08-18T23:00:00.000Z,344789.66333831500,7818.926963322430,3897.087009202200,356505.6773108400,350098.4015256440
2019-08-19T23:00:00.000Z,341549.92483635400,7817.582691548000,4959.78573520122,354327.29326310400,348498.6707969130
2019-08-21T23:00:00.000Z,338471.727734483,6892.574938908380,5891.67582089105,351255.97849428200,345391.83088223400
2019-08-22T23:00:00.000Z,336963.3444375860,6171.5514872117900,6632.868098942300,349767.76402374000,343882.072607928
2019-08-26T23:00:00.000Z,330809.86558382800,5531.541390826900,8617.514420787970,344958.92139544300,338107.2549992370
2019-08-27T23:00:00.000Z,319006.6614320440,5530.373510107680,18650.32247602690,343187.3574181790,337190.04116144700
2019-08-29T23:00:00.000Z,302568.5379768820,4749.18628636569,32049.15537898690,339366.87964223500,334491.1740281910
2019-08-30T23:00:00.000Z,320387.35099196,7548.30836739209,11062.549643446300,338998.20900279800,333173.69846018700
2019-08-31T23:00:00.000Z,327496.0959443580,5861.183136219660,5453.483904402210,338810.76298498,331876.5602776190
2019-09-01T23:00:00.000Z,324690.2696675890,5858.827357814260,6827.903337656890,337377.00036306000,330599.08360817400
2019-09-04T23:00:00.000Z,320551.8101587400,3019.118727852090,9992.46751972992,333563.39640632200,326878.3942290950
2019-09-05T23:00:00.000Z,321660.36023945500,3334.6954468728100,6598.203203152290,331593.25888948000,325673.49413438900
2019-09-07T23:00:00.000Z,320186.96827317100,3136.444399137790,1138.8442635014800,324462.2569358100,323313.53442143900
2019-09-11T23:00:00.000Z,299659.1045377500,3453.491464672480,19852.655852387300,322965.25185481000,318779.95434519300
2019-09-12T23:00:00.000Z,317522.0045496430,3323.738893383960,2104.43661749347,322950.1800605200,317682.91032425000
